Sweep,Representation,tau,n_illicit,n_matched,seed,mmd2,perm_p,separable,Low_Confidence
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,22,158,158,7,0.14538683850695477,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,22,158,158,8,0.17534668116392793,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,22,158,158,9,0.16034873832047714,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,23,53,53,0,0.07071898935792142,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,23,53,53,1,0.07026074709121932,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,23,53,53,2,0.08926767188074614,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,23,53,53,3,0.08460739118104477,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,23,53,53,4,0.07801701674478667,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,23,53,53,5,0.12247737343775822,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,23,53,53,6,0.10797138498601311,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,23,53,53,7,0.0912410832447923,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,23,53,53,8,0.09223848697036785,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,23,53,53,9,0.09841100908636413,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,24,137,137,0,0.08596702598967898,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,24,137,137,1,0.07789083212492276,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,24,137,137,2,0.09062075046042084,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,24,137,137,3,0.10114080552949334,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,24,137,137,4,0.09277216485634043,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,24,137,137,5,0.0852145292686255,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,24,137,137,6,0.10635075539856764,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,24,137,137,7,0.08840016893816416,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,24,137,137,8,0.1037936897000784,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,24,137,137,9,0.08634330302965032,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,25,118,118,0,0.07475772641746281,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,25,118,118,1,0.07691311446150029,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,25,118,118,2,0.08889258708766579,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,25,118,118,3,0.08584592581885953,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,25,118,118,4,0.07507474666136837,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,25,118,118,5,0.08290410240771595,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,25,118,118,6,0.0879148950170765,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,25,118,118,7,0.07126566055066341,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,25,118,118,8,0.07315346774610121,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,25,118,118,9,0.06466906956501162,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,26,96,96,0,0.03159450367655836,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,26,96,96,1,0.03929067769762429,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,26,96,96,2,0.03210311254838949,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,26,96,96,3,0.029886749811511848,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,26,96,96,4,0.021913199043093412,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,26,96,96,5,0.028125944920474932,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,26,96,96,6,0.024791118375857568,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,26,96,96,7,0.032389972912558074,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,26,96,96,8,0.028685083677997048,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,26,96,96,9,0.02366713486735783,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,27,24,24,0,0.06733427793644697,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,27,24,24,1,0.1204397441883418,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,27,24,24,2,0.10079203832549877,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,27,24,24,3,0.08724551744541653,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,27,24,24,4,0.1240139634707964,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,27,24,24,5,0.08608166317863541,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,27,24,24,6,0.08421456770648317,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,27,24,24,7,0.07741447652868994,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,27,24,24,8,0.0847009690660987,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,27,24,24,9,0.07150295925039751,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,28,85,85,0,0.1679393303373462,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,28,85,85,1,0.17724100089252093,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,28,85,85,2,0.16673102052662458,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,28,85,85,3,0.13997439487414853,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,28,85,85,4,0.1678789258964699,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,28,85,85,5,0.17187067458944583,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,28,85,85,6,0.1597230217921377,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,28,85,85,7,0.19504807935099566,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,28,85,85,8,0.18820043819587973,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,28,85,85,9,0.16480258945517434,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,29,329,329,0,0.06865582302047146,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,29,329,329,1,0.06585909494702569,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,29,329,329,2,0.07478486832806786,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,29,329,329,3,0.0650413406819359,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,29,329,329,4,0.07402346019601813,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,29,329,329,5,0.07734219808354514,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,29,329,329,6,0.06977073572079795,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,29,329,329,7,0.07360532205372006,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,29,329,329,8,0.07555457629159879,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,29,329,329,9,0.06536170289115684,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,30,83,83,0,0.12906319001528832,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,30,83,83,1,0.1412167965292399,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,30,83,83,2,0.11184297210350014,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,30,83,83,3,0.13420397056848943,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,30,83,83,4,0.13208596436066888,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,30,83,83,5,0.1345076398269447,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,30,83,83,6,0.12800267988738345,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,30,83,83,7,0.1221807390879408,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,30,83,83,8,0.1289352297238775,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,30,83,83,9,0.14699324219614773,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,31,106,106,0,0.04496682811146435,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,31,106,106,1,0.060661859349598224,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,31,106,106,2,0.04866062637730262,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,31,106,106,3,0.06335153470629873,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,31,106,106,4,0.07267066716113213,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,31,106,106,5,0.06038689435226474,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,31,106,106,6,0.05517190755703316,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,31,106,106,7,0.04890333702004668,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,31,106,106,8,0.04092540419068014,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,31,106,106,9,0.05139193834638989,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,32,342,342,0,0.044950279237570445,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,32,342,342,1,0.04415525088144112,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,32,342,342,2,0.044924278813855745,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,32,342,342,3,0.043032179903168766,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,32,342,342,4,0.04329078117065155,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,32,342,342,5,0.04262419850915444,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,32,342,342,6,0.04427128244977685,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,32,342,342,7,0.04109529894400499,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,32,342,342,8,0.04475496212675911,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,32,342,342,9,0.04711070517082683,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,33,23,23,0,0.10472708435790112,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,33,23,23,1,0.06866069487471771,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,33,23,23,2,0.05871026922139633,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,33,23,23,3,0.08258333321828903,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,33,23,23,4,0.06790845111373955,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,33,23,23,5,0.08057588701479124,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,33,23,23,6,0.10031805976075892,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,33,23,23,7,0.0543432433994242,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,33,23,23,8,0.07228334487473997,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,33,23,23,9,0.09747083972122916,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,34,37,37,0,0.04856353181405715,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,34,37,37,1,0.07603273906151009,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,34,37,37,2,0.07340755259264142,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,34,37,37,3,0.04917105456286497,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,34,37,37,4,0.08697240751387314,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,34,37,37,5,0.06395326905869592,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,34,37,37,6,0.0881361956249973,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,34,37,37,7,0.06654246617852677,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,34,37,37,8,0.07501325984161067,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,34,37,37,9,0.09106837637863663,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,35,182,182,0,0.058867313123105225,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,35,182,182,1,0.06570172781600814,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,35,182,182,2,0.05761619753387648,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,35,182,182,3,0.0675504698316789,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,35,182,182,4,0.06700458690109246,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,35,182,182,5,0.06835635061709833,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,35,182,182,6,0.06681715554510492,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,35,182,182,7,0.07527828170196571,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,35,182,182,8,0.07185850312551678,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,35,182,182,9,0.0605809161806774,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,36,33,33,0,0.1381649885775107,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,36,33,33,1,0.07496309326767392,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,36,33,33,2,0.136136674490688,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,36,33,33,3,0.143736696489005,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,36,33,33,4,0.08814031644932196,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,36,33,33,5,0.22769866023171426,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,36,33,33,6,0.08210175508397777,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,36,33,33,7,0.12335399321826812,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,36,33,33,8,0.08626244526494453,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,36,33,33,9,0.14135601951891208,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,37,40,40,0,0.11156507295574891,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,37,40,40,1,0.12455823032413149,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,37,40,40,2,0.0746875800346587,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,37,40,40,3,0.09929377458327582,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,37,40,40,4,0.10683735141773554,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,37,40,40,5,0.09374648525769413,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,37,40,40,6,0.15778002848136008,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,37,40,40,7,0.08743772083105683,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,37,40,40,8,0.08895522771216835,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,37,40,40,9,0.12093823518971325,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,38,111,111,0,0.09855502019629947,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,38,111,111,1,0.09399392133807583,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,38,111,111,2,0.11359920131346724,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,38,111,111,3,0.1190717336207403,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,38,111,111,4,0.10080179827769986,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,38,111,111,5,0.10953312304719098,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,38,111,111,6,0.10605222615462928,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,38,111,111,7,0.12137086537269459,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,38,111,111,8,0.11430804670562766,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,38,111,111,9,0.1103430752194734,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,39,81,81,0,0.16517477596371388,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,39,81,81,1,0.132618956256076,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,39,81,81,2,0.1739347565436733,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,39,81,81,3,0.1730357978112287,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,39,81,81,4,0.1517055474752238,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,39,81,81,5,0.1504143249748522,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,39,81,81,6,0.1449842165862787,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,39,81,81,7,0.13762803216990283,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,39,81,81,8,0.14594540065031913,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,39,81,81,9,0.1260147615313545,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,40,112,112,0,0.05852568607997011,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,40,112,112,1,0.06282197656574495,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,40,112,112,2,0.05366346583500348,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,40,112,112,3,0.06774321383990167,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,40,112,112,4,0.08826414549324868,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,40,112,112,5,0.0574262849937055,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,40,112,112,6,0.06136825406871593,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,40,112,112,7,0.07181104928468818,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,40,112,112,8,0.088902496787864,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,40,112,112,9,0.08422336206187264,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,41,116,116,0,0.05475878441483517,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,41,116,116,1,0.04335860975603256,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,41,116,116,2,0.05892687335960778,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,41,116,116,3,0.0545196144229394,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,41,116,116,4,0.0631237774080402,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,41,116,116,5,0.0662122384913797,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,41,116,116,6,0.0560859719550606,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,41,116,116,7,0.05909552852824973,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,41,116,116,8,0.05380997920852404,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,41,116,116,9,0.06609907012409888,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,42,239,239,0,0.05715361491976867,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,42,239,239,1,0.05500791015387896,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,42,239,239,2,0.05111733056896184,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,42,239,239,3,0.04808928038053639,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,42,239,239,4,0.05430632704378735,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,42,239,239,5,0.047931177542784864,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,42,239,239,6,0.049679326960271775,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,42,239,239,7,0.05005023449388668,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,42,239,239,8,0.04581071983838325,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,42,239,239,9,0.051414463060313054,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,43,24,24,0,0.021111907810643427,0.013986013986013986,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,43,24,24,1,0.03192262421226544,0.002997002997002997,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,43,24,24,2,0.02665892832547634,0.007992007992007992,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,43,24,24,3,0.015300037102673691,0.04295704295704296,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,43,24,24,4,0.036162182389234854,0.002997002997002997,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,43,24,24,5,0.03502097557931538,0.001998001998001998,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,43,24,24,6,0.026922619097910383,0.005994005994005994,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,43,24,24,7,0.017741964981831115,0.01998001998001998,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,43,24,24,8,0.023466621678778443,0.01098901098901099,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,43,24,24,9,0.017081129823278696,0.04595404595404595,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,44,24,24,0,0.019258008852498065,0.012987012987012988,1,1
